fight_id,fight_date,a_fighter_name,b_fighter_name,a_prior_fights,b_prior_fights,a_prior_win_rate,b_prior_win_rate,predicted_side,predicted_winner,actual_winner,predicted_correct,chosen_odds,edge,bet_placed,profit_units
19722043e7eb4e39,2021-11-06,Zhang Weili,Rose Namajunas,13,23,0.7692,0.7391,a,Zhang Weili,Rose Namajunas,0,1.8333,0.2238,1,-1.0
31b3ae9352d9389b,2021-11-06,Kamaru Usman,Colby Covington,28,26,1.0,0.8462,a,Kamaru Usman,Kamaru Usman,1,3.5,0.7143,1,2.5
31b3ae9352d9389b,2021-11-06,Colby Covington,Kamaru Usman,27,29,0.8148,1.0,b,Kamaru Usman,Kamaru Usman,1,1.3125,0.2381,1,0.3125
88cc78d2d5d6bcaa,2021-11-06,Dustin Jacoby,John Allan,10,2,0.6,0.0,a,Dustin Jacoby,Dustin Jacoby,1,4.0,0.35,1,3.0
88cc78d2d5d6bcaa,2021-11-06,John Allan,Dustin Jacoby,3,11,0.0,0.6364,b,Dustin Jacoby,Dustin Jacoby,1,1.25,-0.1636,0,0.0
999a0fad4c82148d,2021-11-06,Justin Gaethje,Michael Chandler,16,4,0.625,0.5,a,Justin Gaethje,Justin Gaethje,1,2.75,0.2614,1,1.75
999a0fad4c82148d,2021-11-06,Michael Chandler,Justin Gaethje,5,17,0.4,0.6471,b,Justin Gaethje,Justin Gaethje,1,1.4762,-0.0304,0,0.0
a260238fdb9c47cf,2021-11-06,Shane Burgos,Billy Quarantillo,18,10,0.6667,0.8,b,Billy Quarantillo,Shane Burgos,0,2.5,0.4,1,-1.0
a260238fdb9c47cf,2021-11-06,Billy Quarantillo,Shane Burgos,11,19,0.7273,0.6842,a,Billy Quarantillo,Shane Burgos,0,1.5882,0.0976,1,-1.0
c634ed84212723ca,2021-11-06,Frankie Edgar,Marlon Vera,54,34,0.6667,0.6471,a,Frankie Edgar,Marlon Vera,0,1.5263,0.0115,0,0.0
c634ed84212723ca,2021-11-06,Marlon Vera,Frankie Edgar,35,55,0.6571,0.6545,a,Marlon Vera,Marlon Vera,1,1.5263,0.002,0,0.0
e25875165648162b,2021-11-06,Gian Villante,Chris Barnett,34,2,0.4118,0.0,a,Gian Villante,Chris Barnett,0,2.05,-0.076,0,0.0
e25875165648162b,2021-11-06,Chris Barnett,Gian Villante,3,35,0.3333,0.4,b,Gian Villante,Chris Barnett,0,1.8,-0.1556,0,0.0
0273dbd5dedbdbe0,2021-11-13,Thiago Moises,Joel Alvarez,14,8,0.5714,0.75,b,Joel Alvarez,Joel Alvarez,1,1.4167,0.0441,1,0.4167
0273dbd5dedbdbe0,2021-11-13,Joel Alvarez,Thiago Moises,9,15,0.7778,0.5333,a,Joel Alvarez,Joel Alvarez,1,2.95,0.4388,1,1.95
1013cdbb6c9a4a2e,2021-11-13,Ben Rothwell,Marcos Rogerio de Lima,32,24,0.5625,0.5833,b,Marcos Rogerio de Lima,Marcos Rogerio de Lima,1,1.6061,-0.0393,0,0.0
1013cdbb6c9a4a2e,2021-11-13,Marcos Rogerio de Lima,Ben Rothwell,25,33,0.6,0.5455,a,Marcos Rogerio de Lima,Marcos Rogerio de Lima,1,2.45,0.1918,1,1.45
147e984aa34e3028,2021-11-13,Max Holloway,Yair Rodriguez,48,18,0.75,0.8889,b,Yair Rodriguez,Max Holloway,0,5.75,0.715,1,-1.0
147e984aa34e3028,2021-11-13,Yair Rodriguez,Max Holloway,19,49,0.8421,0.7551,a,Yair Rodriguez,Max Holloway,0,1.1481,-0.0289,0,0.0
2c21abbc28e3876a,2021-11-13,Marc Diakiese,Rafael Alves,18,2,0.5556,0.0,a,Marc Diakiese,Rafael Alves,0,3.0,0.2222,1,-1.0
2c21abbc28e3876a,2021-11-13,Rafael Alves,Marc Diakiese,3,19,0.3333,0.5263,b,Marc Diakiese,Rafael Alves,0,1.4,-0.188,0,0.0
66eee2320e900a8a,2021-11-13,Cortney Casey,Liana Jojua,26,6,0.3846,0.3333,a,Cortney Casey,Cortney Casey,1,1.274,-0.4003,0,0.0
66eee2320e900a8a,2021-11-13,Liana Jojua,Cortney Casey,7,27,0.2857,0.4074,b,Cortney Casey,Cortney Casey,1,3.8,0.1442,1,2.8
73c97d5c314f1270,2021-11-13,Song Yadong,Julio Arce,14,12,0.8571,0.6667,a,Song Yadong,Song Yadong,1,2.25,0.4127,1,1.25
73c97d5c314f1270,2021-11-13,Julio Arce,Song Yadong,13,15,0.6154,0.8667,b,Song Yadong,Song Yadong,1,1.6897,0.2748,1,0.6897
81bb4d9b214adf4b,2021-11-13,Kennedy Nzechukwu,Da Woon Jung,8,6,0.75,1.0,b,Da Woon Jung,Da Woon Jung,1,2.05,0.5122,1,1.05
81bb4d9b214adf4b,2021-11-13,Da Woon Jung,Kennedy Nzechukwu,7,9,1.0,0.6667,a,Da Woon Jung,Da Woon Jung,1,1.8,0.4444,1,0.8
8636b67096df4b27,2021-11-13,Miguel Baeza,Khaos Williams,8,8,0.75,0.75,a,Miguel Baeza,Khaos Williams,0,2.4,0.3333,1,-1.0
8636b67096df4b27,2021-11-13,Khaos Williams,Miguel Baeza,9,9,0.7778,0.6667,a,Khaos Williams,Khaos Williams,1,2.4,0.3611,1,1.4
a27a355f52883f3e,2021-11-13,Sean Woodson,Collin Anglin,6,2,0.6667,0.0,a,Sean Woodson,Sean Woodson,1,4.0,0.4167,1,3.0
a27a355f52883f3e,2021-11-13,Collin Anglin,Sean Woodson,3,7,0.0,0.7143,b,Sean Woodson,Sean Woodson,1,1.25,-0.0857,0,0.0
c0518d213b67e754,2021-11-13,Cynthia Calvillo,Andrea Lee,18,14,0.6667,0.5714,a,Cynthia Calvillo,Andrea Lee,0,2.0,0.1667,1,-1.0
c0518d213b67e754,2021-11-13,Andrea Lee,Cynthia Calvillo,15,19,0.6,0.6316,b,Cynthia Calvillo,Andrea Lee,0,1.8333,0.0861,1,-1.0
e6ce8360ef43891c,2021-11-13,Felicia Spencer,Leah Letson,10,2,0.4,1.0,b,Leah Letson,Felicia Spencer,0,3.8,0.7368,1,-1.0
e6ce8360ef43891c,2021-11-13,Leah Letson,Felicia Spencer,3,11,0.6667,0.4545,a,Leah Letson,Felicia Spencer,0,1.274,-0.1183,0,0.0
18f19b1422e8154b,2021-11-20,Ketlen Vieira,Miesha Tate,14,20,0.7143,0.6,a,Ketlen Vieira,Ketlen Vieira,1,1.8333,0.1688,1,0.8333
18f19b1422e8154b,2021-11-20,Miesha Tate,Ketlen Vieira,21,15,0.5714,0.7333,b,Ketlen Vieira,Ketlen Vieira,1,2.0,0.2333,1,1.0
1cd8f5a107f64e39,2021-11-20,Rani Yahya,Kyung Ho Kang,32,16,0.75,0.75,a,Rani Yahya,Rani Yahya,1,2.05,0.2622,1,1.05
1cd8f5a107f64e39,2021-11-20,Kyung Ho Kang,Rani Yahya,17,33,0.7059,0.7576,b,Rani Yahya,Rani Yahya,1,1.8,0.202,1,0.8
1ff89e2a9cc2f2d2,2021-11-20,Shayilan Nuerdanbieke,Sean Soriano,2,8,0.0,0.0,a,Shayilan Nuerdanbieke,Shayilan Nuerdanbieke,1,3.3,0.197,1,2.3
1ff89e2a9cc2f2d2,2021-11-20,Sean Soriano,Shayilan Nuerdanbieke,9,3,0.0,0.3333,b,Shayilan Nuerdanbieke,Shayilan Nuerdanbieke,1,1.3448,-0.4103,0,0.0
450534f9fb9b13cd,2021-11-20,Loma Lookboonmee,Loopy Godinez,8,6,0.75,0.3333,a,Loma Lookboonmee,Loopy Godinez,0,2.3,0.3152,1,-1.0
450534f9fb9b13cd,2021-11-20,Loopy Godinez,Loma Lookboonmee,7,9,0.4286,0.6667,b,Loma Lookboonmee,Loopy Godinez,0,1.6667,0.0667,1,-1.0
50bf4bb2f8d9aba4,2021-11-20,Michael Chiesa,Sean Brady,32,8,0.6875,1.0,b,Sean Brady,Sean Brady,1,2.6,0.6154,1,1.6
50bf4bb2f8d9aba4,2021-11-20,Sean Brady,Michael Chiesa,9,33,1.0,0.6667,a,Sean Brady,Sean Brady,1,1.5263,0.3448,1,0.5263
84c68c4c387d2e32,2021-11-20,Cody Durden,Aoriqileng,2,2,0.0,0.0,a,Cody Durden,Cody Durden,1,2.45,0.0918,1,1.45
84c68c4c387d2e32,2021-11-20,Aoriqileng,Cody Durden,3,3,0.0,0.3333,b,Cody Durden,Cody Durden,1,1.6061,-0.2893,0,0.0
8dd086e2e70144fd,2021-11-20,Luana Pinheiro,Sam Hughes,2,4,1.0,0.0,a,Luana Pinheiro,Luana Pinheiro,1,1.2632,0.2083,1,0.2632
8dd086e2e70144fd,2021-11-20,Sam Hughes,Luana Pinheiro,5,3,0.0,1.0,b,Luana Pinheiro,Luana Pinheiro,1,3.9,0.7436,1,2.9
9b9ef12603e820ec,2021-11-20,Davey Grant,Adrian Yanez,16,6,0.5,1.0,b,Adrian Yanez,Adrian Yanez,1,3.25,0.6923,1,2.25
9b9ef12603e820ec,2021-11-20,Adrian Yanez,Davey Grant,7,17,1.0,0.4706,a,Adrian Yanez,Adrian Yanez,1,1.3571,0.2632,1,0.3571
bb15c0a2911043bd,2021-11-20,Joanne Wood,Taila Santos,26,8,0.5385,0.75,b,Taila Santos,Taila Santos,1,1.2353,-0.0595,0,0.0
bb15c0a2911043bd,2021-11-20,Taila Santos,Joanne Wood,9,27,0.7778,0.5185,a,Taila Santos,Taila Santos,1,4.2,0.5397,1,3.2
f592f168f3b8b807,2021-11-20,Pat Sabatini,Tucker Lutz,4,2,1.0,1.0,a,Pat Sabatini,Pat Sabatini,1,1.7692,0.4348,1,0.7692
f592f168f3b8b807,2021-11-20,Tucker Lutz,Pat Sabatini,3,5,0.6667,1.0,b,Pat Sabatini,Pat Sabatini,1,2.1,0.5238,1,1.1
1ce1a43ef68ffc7d,2021-12-04,Louis Smolka,Vince Morales,30,10,0.5333,0.4,a,Louis Smolka,Vince Morales,0,2.45,0.1252,1,-1.0
1ce1a43ef68ffc7d,2021-12-04,Vince Morales,Louis Smolka,11,31,0.4545,0.5161,b,Louis Smolka,Vince Morales,0,1.6061,-0.1065,0,0.0
3109d1151f149aaf,2021-12-04,Rob Font,Jose Aldo,24,36,0.75,0.6667,a,Rob Font,Jose Aldo,0,1.7692,0.1848,1,-1.0
3109d1151f149aaf,2021-12-04,Jose Aldo,Rob Font,37,25,0.6757,0.72,b,Rob Font,Jose Aldo,0,2.1,0.2438,1,-1.0
376dddfa82debbf4,2021-12-04,Manel Kape,Zhalgas Zhumagulov,6,6,0.3333,0.3333,a,Manel Kape,Manel Kape,1,3.5,0.0476,1,2.5
376dddfa82debbf4,2021-12-04,Zhalgas Zhumagulov,Manel Kape,7,7,0.2857,0.4286,b,Manel Kape,Manel Kape,1,1.3125,-0.3333,0,0.0
3fc8afbb23b9ac16,2021-12-04,Cheyanne Vlismas,Mallory Martin,4,6,0.5,0.3333,a,Cheyanne Vlismas,Cheyanne Vlismas,1,2.6,0.1154,1,1.6
3fc8afbb23b9ac16,2021-12-04,Mallory Martin,Cheyanne Vlismas,7,5,0.2857,0.6,b,Cheyanne Vlismas,Cheyanne Vlismas,1,1.5263,-0.0552,0,0.0
42b28adbed6966b7,2021-12-04,Alonzo Menifield,William Knight,12,6,0.6667,0.6667,a,Alonzo Menifield,William Knight,0,2.5,0.2667,1,-1.0
42b28adbed6966b7,2021-12-04,William Knight,Alonzo Menifield,7,13,0.7143,0.6154,a,William Knight,William Knight,1,2.5,0.3143,1,1.5
5d64044b985004e7,2021-12-04,Clay Guida,Leonardo Santos,62,16,0.5161,0.875,b,Leonardo Santos,Clay Guida,0,2.8,0.5179,1,-1.0
5d64044b985004e7,2021-12-04,Leonardo Santos,Clay Guida,17,63,0.8235,0.5238,a,Leonardo Santos,Clay Guida,0,1.4545,0.136,1,-1.0
657b7da9c89352fe,2021-12-04,Alex Morono,Mickey Gall,26,18,0.6923,0.6667,a,Alex Morono,Alex Morono,1,3.0,0.359,1,2.0
657b7da9c89352fe,2021-12-04,Mickey Gall,Alex Morono,19,27,0.6316,0.7037,b,Alex Morono,Alex Morono,1,1.4,-0.0106,0,0.0
723a8a8c82cab1c8,2021-12-04,Maki Pitolo,Dusko Todorovic,10,6,0.2,0.3333,b,Dusko Todorovic,Dusko Todorovic,1,2.55,-0.0588,0,0.0
723a8a8c82cab1c8,2021-12-04,Dusko Todorovic,Maki Pitolo,7,11,0.4286,0.1818,a,Dusko Todorovic,Dusko Todorovic,1,1.5556,-0.2143,0,0.0
9e5bbbacf1d92cb4,2021-12-04,Brendan Allen,Chris Curtis,12,2,0.8333,1.0,b,Chris Curtis,Chris Curtis,1,3.8,0.7368,1,2.8
9e5bbbacf1d92cb4,2021-12-04,Chris Curtis,Brendan Allen,3,13,1.0,0.7692,a,Chris Curtis,Chris Curtis,1,1.274,0.2151,1,0.274
a38648a1c190f9be,2021-12-04,Brad Riddell,Rafael Fiziev,8,10,1.0,0.8,a,Brad Riddell,Rafael Fiziev,0,2.05,0.5122,1,-1.0
a38648a1c190f9be,2021-12-04,Rafael Fiziev,Brad Riddell,11,9,0.8182,0.8889,b,Brad Riddell,Rafael Fiziev,0,1.8,0.3333,1,-1.0
b3847772199e2639,2021-12-04,Jimmy Crute,Jamahal Hill,12,6,0.6667,0.6667,a,Jimmy Crute,Jamahal Hill,0,2.65,0.2893,1,-1.0
b3847772199e2639,2021-12-04,Jamahal Hill,Jimmy Crute,7,13,0.7143,0.6154,a,Jamahal Hill,Jamahal Hill,1,2.65,0.3369,1,1.65
c74b03337a8441ed,2021-12-04,Claudio Puelles,Chris Gruetzemacher,8,12,0.75,0.5,a,Claudio Puelles,Claudio Puelles,1,1.8,0.1944,1,0.8
c74b03337a8441ed,2021-12-04,Chris Gruetzemacher,Claudio Puelles,13,9,0.4615,0.7778,b,Claudio Puelles,Claudio Puelles,1,2.05,0.29,1,1.05
0b633295d9e017a3,2021-12-11,Amanda Nunes,Julianna Pena,30,16,0.9333,0.75,a,Amanda Nunes,Julianna Pena,0,8.0,0.8083,1,-1.0
0b633295d9e017a3,2021-12-11,Julianna Pena,Amanda Nunes,17,31,0.7647,0.9032,b,Amanda Nunes,Julianna Pena,0,1.0889,-0.0151,0,0.0
16243b1470887cb6,2021-12-11,Andre Muniz,Eryk Anders,6,22,1.0,0.5455,a,Andre Muniz,Andre Muniz,1,1.5,0.3333,1,0.5
16243b1470887cb6,2021-12-11,Eryk Anders,Andre Muniz,23,7,0.5217,1.0,b,Andre Muniz,Andre Muniz,1,2.7,0.6296,1,1.7
2d0d13dfc6c37ba8,2021-12-11,Geoff Neal,Santiago Ponzinibbio,14,26,0.7143,0.7692,b,Santiago Ponzinibbio,Geoff Neal,0,2.1,0.293,1,-1.0
2d0d13dfc6c37ba8,2021-12-11,Santiago Ponzinibbio,Geoff Neal,27,15,0.7407,0.7333,a,Santiago Ponzinibbio,Geoff Neal,0,1.7692,0.1755,1,-1.0
505397f405e40206,2021-12-11,Gillian Robertson,Priscila Cachoeira,20,10,0.6,0.4,a,Gillian Robertson,Gillian Robertson,1,1.2857,-0.1778,0,0.0
505397f405e40206,2021-12-11,Priscila Cachoeira,Gillian Robertson,11,21,0.3636,0.619,b,Gillian Robertson,Gillian Robertson,1,3.7,0.3488,1,2.7
50f2539c73b98eec,2021-12-11,Augusto Sakai,Tai Tuivasa,12,18,0.6667,0.6667,a,Augusto Sakai,Tai Tuivasa,0,2.05,0.1789,1,-1.0
50f2539c73b98eec,2021-12-11,Tai Tuivasa,Augusto Sakai,19,13,0.6842,0.6154,a,Tai Tuivasa,Tai Tuivasa,1,2.05,0.1964,1,1.05
537a5aa4c248830e,2021-12-11,Ryan Hall,Darrick Minner,10,8,0.8,0.5,a,Ryan Hall,Ryan Hall,1,2.45,0.3918,1,1.45
537a5aa4c248830e,2021-12-11,Darrick Minner,Ryan Hall,9,11,0.4444,0.8182,b,Ryan Hall,Ryan Hall,1,1.6061,0.1955,1,0.6061
6537a32e7af905b0,2021-12-11,Josh Emmett,Dan Ige,18,20,0.7778,0.7,a,Josh Emmett,Josh Emmett,1,2.1,0.3016,1,1.1
6537a32e7af905b0,2021-12-11,Dan Ige,Josh Emmett,21,19,0.6667,0.7895,b,Josh Emmett,Josh Emmett,1,1.7692,0.2243,1,0.7692
795aa42785a46643,2021-12-11,Kai Kara-France,Cody Garbrandt,14,22,0.7143,0.6364,a,Kai Kara-France,Kai Kara-France,1,2.25,0.2698,1,1.25
795aa42785a46643,2021-12-11,Cody Garbrandt,Kai Kara-France,23,15,0.6087,0.7333,b,Kai Kara-France,Kai Kara-France,1,1.6897,0.1415,1,0.6897
8bcdcfb0f93f1409,2021-12-11,Randy Costa,Tony Kelley,8,4,0.5,0.5,a,Randy Costa,Tony Kelley,0,2.7,0.1296,1,-1.0
8bcdcfb0f93f1409,2021-12-11,Tony Kelley,Randy Costa,5,9,0.6,0.4444,a,Tony Kelley,Tony Kelley,1,2.7,0.2296,1,1.7
8c01b7dccc4d0926,2021-12-11,Raulian Paiva,Sean O'Malley,10,14,0.6,0.8571,b,Sean O'Malley,Sean O'Malley,1,1.3279,0.1041,1,0.3279
8c01b7dccc4d0926,2021-12-11,Sean O'Malley,Raulian Paiva,15,11,0.8667,0.5455,a,Sean O'Malley,Sean O'Malley,1,3.4,0.5725,1,2.4
9039762cb9f4abdb,2021-12-11,Jordan Wright,Bruno Silva,6,12,0.6667,0.6667,a,Jordan Wright,Bruno Silva,0,1.3226,-0.0894,0,0.0
9039762cb9f4abdb,2021-12-11,Bruno Silva,Jordan Wright,13,7,0.6923,0.5714,a,Bruno Silva,Bruno Silva,1,1.3226,-0.0638,0,0.0
abb8c6c0a057184e,2021-12-11,Pedro Munhoz,Dominick Cruz,30,16,0.6,0.75,b,Dominick Cruz,Dominick Cruz,1,1.9091,0.2262,1,0.9091
abb8c6c0a057184e,2021-12-11,Dominick Cruz,Pedro Munhoz,17,31,0.7647,0.5806,a,Dominick Cruz,Dominick Cruz,1,1.9091,0.2409,1,0.9091
b22eab3aa1522f40,2021-12-11,Charles Oliveira,Dustin Poirier,54,50,0.7037,0.8,b,Dustin Poirier,Charles Oliveira,0,2.1,0.3238,1,-1.0
b22eab3aa1522f40,2021-12-11,Dustin Poirier,Charles Oliveira,51,55,0.7843,0.7091,a,Dustin Poirier,Charles Oliveira,0,1.7692,0.2191,1,-1.0
fc2a30bfb760bdf8,2021-12-11,Miranda Maverick,Erin Blanchfield,6,2,0.6667,1.0,b,Erin Blanchfield,Erin Blanchfield,1,1.6667,0.4,1,0.6667
fc2a30bfb760bdf8,2021-12-11,Erin Blanchfield,Miranda Maverick,3,7,1.0,0.5714,a,Erin Blanchfield,Erin Blanchfield,1,2.3,0.5652,1,1.3
2a5484a6d5e7a2da,2021-12-18,Cub Swanson,Darren Elkins,40,48,0.6,0.6667,b,Darren Elkins,Cub Swanson,0,1.625,0.0513,1,-1.0
2a5484a6d5e7a2da,2021-12-18,Darren Elkins,Cub Swanson,49,41,0.6531,0.6098,a,Darren Elkins,Cub Swanson,0,2.4,0.2364,1,-1.0
2e200563dd7c4922,2021-12-18,Amanda Lemos,Angela Hill,10,36,0.8,0.4444,a,Amanda Lemos,Amanda Lemos,1,1.3448,0.0564,1,0.3448
2e200563dd7c4922,2021-12-18,Angela Hill,Amanda Lemos,37,11,0.4324,0.8182,b,Amanda Lemos,Amanda Lemos,1,3.3,0.5152,1,2.3
4b7ec02b39fc6f70,2021-12-18,Derrick Lewis,Chris Daukaus,44,8,0.7273,1.0,b,Chris Daukaus,Derrick Lewis,0,2.2,0.5455,1,-1.0
4b7ec02b39fc6f70,2021-12-18,Chris Daukaus,Derrick Lewis,9,45,0.8889,0.7333,a,Chris Daukaus,Derrick Lewis,0,1.7143,0.3056,1,-1.0
730f14ccff80f3b0,2021-12-18,Diego Ferreira,Mateusz Gamrot,24,6,0.6667,0.6667,a,Diego Ferreira,Mateusz Gamrot,0,1.4,-0.0476,0,0.0
730f14ccff80f3b0,2021-12-18,Mateusz Gamrot,Diego Ferreira,7,25,0.7143,0.64,a,Mateusz Gamrot,Mateusz Gamrot,1,1.4,0.0,0,0.0
85d9a516c3c6c205,2021-12-18,Raquel Pennington,Macy Chiasson,28,12,0.6429,0.8333,b,Macy Chiasson,Raquel Pennington,0,1.7407,0.2589,1,-1.0
85d9a516c3c6c205,2021-12-18,Macy Chiasson,Raquel Pennington,13,29,0.7692,0.6552,a,Macy Chiasson,Raquel Pennington,0,2.15,0.3041,1,-1.0
8b3b38167060b1d7,2021-12-18,Stephen Thompson,Belal Muhammad,32,26,0.6875,0.7692,b,Belal Muhammad,Belal Muhammad,1,2.9,0.4244,1,1.9
8b3b38167060b1d7,2021-12-18,Belal Muhammad,Stephen Thompson,27,33,0.7778,0.6667,a,Belal Muhammad,Belal Muhammad,1,1.4255,0.0763,1,0.4255
a43dcd04788d95c7,2021-12-18,Raphael Assuncao,Ricky Simon,32,16,0.6875,0.75,b,Ricky Simon,Ricky Simon,1,1.3333,-0.0,0,0.0
a43dcd04788d95c7,2021-12-18,Ricky Simon,Raphael Assuncao,17,33,0.7647,0.6667,a,Ricky Simon,Ricky Simon,1,3.35,0.4662,1,2.35
a760d0f5de2e1aaa,2021-12-18,Don'Tale Mayes,Josh Parisian,6,4,0.3333,0.5,b,Josh Parisian,Don'Tale Mayes,0,2.45,0.0918,1,-1.0
a760d0f5de2e1aaa,2021-12-18,Josh Parisian,Don'Tale Mayes,5,7,0.4,0.4286,b,Don'Tale Mayes,Don'Tale Mayes,1,2.45,0.0204,0,0.0
b4f88d65b47c2a39,2021-12-18,Charles Jourdain,Andre Ewell,10,16,0.4,0.5,b,Andre Ewell,Charles Jourdain,0,1.4255,-0.2015,0,0.0
b4f88d65b47c2a39,2021-12-18,Andre Ewell,Charles Jourdain,17,11,0.4706,0.4545,a,Andre Ewell,Charles Jourdain,0,2.9,0.1258,1,-1.0
bdaca0a96d44438a,2021-12-18,Dustin Stoltzfus,Gerald Meerschaert,4,28,0.0,0.5714,b,Gerald Meerschaert,Gerald Meerschaert,1,2.9,0.2266,1,1.9
bdaca0a96d44438a,2021-12-18,Gerald Meerschaert,Dustin Stoltzfus,29,5,0.5862,0.0,a,Gerald Meerschaert,Gerald Meerschaert,1,1.4255,-0.1153,0,0.0
dd552b389152636a,2021-12-18,Sijara Eubanks,Melissa Gatto,18,2,0.5556,1.0,b,Melissa Gatto,Melissa Gatto,1,2.45,0.5918,1,1.45
dd552b389152636a,2021-12-18,Melissa Gatto,Sijara Eubanks,3,19,1.0,0.5263,a,Melissa Gatto,Melissa Gatto,1,1.6061,0.3774,1,0.6061
ea76a3af8c5ecc55,2021-12-18,Jordan Leavitt,Matt Sayles,4,6,0.5,0.3333,a,Jordan Leavitt,Jordan Leavitt,1,2.2,0.0455,1,1.2
ea76a3af8c5ecc55,2021-12-18,Matt Sayles,Jordan Leavitt,7,5,0.2857,0.6,b,Jordan Leavitt,Jordan Leavitt,1,1.7143,0.0167,0,0.0
fc0927c657c51622,2021-12-18,Justin Tafa,Harry Hunsucker,8,2,0.25,0.0,a,Justin Tafa,Justin Tafa,1,1.3125,-0.5119,0,0.0
fc0927c657c51622,2021-12-18,Harry Hunsucker,Justin Tafa,3,9,0.0,0.3333,b,Justin Tafa,Justin Tafa,1,3.5,0.0476,1,2.5
3738135e4c9d8273,2022-01-15,Court McGee,Ramiz Brahimaj,36,4,0.5,0.5,a,Court McGee,Court McGee,1,1.8,-0.0556,0,0.0
3738135e4c9d8273,2022-01-15,Ramiz Brahimaj,Court McGee,5,37,0.4,0.5135,b,Court McGee,Court McGee,1,2.05,0.0257,0,0.0
3a8c0158d910546d,2022-01-15,TJ Brown,Charles Rosa,6,22,0.3333,0.4545,b,Charles Rosa,TJ Brown,0,1.4545,-0.233,0,0.0
3a8c0158d910546d,2022-01-15,Charles Rosa,TJ Brown,23,7,0.4348,0.4286,a,Charles Rosa,TJ Brown,0,2.8,0.0776,1,-1.0
3bcbb0e039f4f5d8,2022-01-15,Jake Collier,Chase Sherman,18,20,0.4444,0.3,a,Jake Collier,Jake Collier,1,2.2,-0.0101,0,0.0
3bcbb0e039f4f5d8,2022-01-15,Chase Sherman,Jake Collier,21,19,0.2857,0.4737,b,Jake Collier,Jake Collier,1,1.7143,-0.1096,0,0.0
7c2a02b5ea169b54,2022-01-15,Brian Kelleher,Kevin Croom,24,2,0.5833,0.0,a,Brian Kelleher,Brian Kelleher,1,3.9,0.3269,1,2.9
7c2a02b5ea169b54,2022-01-15,Kevin Croom,Brian Kelleher,3,25,0.0,0.6,b,Brian Kelleher,Brian Kelleher,1,1.2632,-0.1917,0,0.0
8d89f3b8798f444d,2022-01-15,Brandon Royval,Rogerio Bontorin,8,8,0.5,0.5,a,Brandon Royval,Brandon Royval,1,2.35,0.0745,1,1.35
8d89f3b8798f444d,2022-01-15,Rogerio Bontorin,Brandon Royval,9,9,0.4444,0.5556,b,Brandon Royval,Brandon Royval,1,1.6452,-0.0523,0,0.0
9dfcf675cf2c1575,2022-01-15,Calvin Kattar,Giga Chikadze,18,14,0.6667,1.0,b,Giga Chikadze,Calvin Kattar,0,1.4444,0.3077,1,-1.0
9dfcf675cf2c1575,2022-01-15,Giga Chikadze,Calvin Kattar,15,19,0.9333,0.6842,a,Giga Chikadze,Calvin Kattar,0,2.85,0.5825,1,-1.0
f9a4e625dffc30d4,2022-01-15,Katlyn Cerminara,Jennifer Maia,26,14,0.6923,0.5714,a,Katlyn Cerminara,Katlyn Cerminara,1,2.75,0.3287,1,1.75
f9a4e625dffc30d4,2022-01-15,Jennifer Maia,Katlyn Cerminara,15,27,0.5333,0.7037,b,Katlyn Cerminara,Katlyn Cerminara,1,1.4762,0.0263,0,0.0
4047c2e259529179,2022-01-22,Silvana Gomez Juarez,Vanessa Demopoulos,2,2,0.0,0.0,a,Silvana Gomez Juarez,Vanessa Demopoulos,0,1.6667,-0.1,0,0.0
4047c2e259529179,2022-01-22,Vanessa Demopoulos,Silvana Gomez Juarez,3,3,0.3333,0.0,a,Vanessa Demopoulos,Vanessa Demopoulos,1,1.6667,-0.2667,0,0.0
80f65ee9b6f8d63b,2022-01-22,Cody Stamann,Said Nurmagomedov,16,8,0.625,0.75,b,Said Nurmagomedov,Said Nurmagomedov,1,2.55,0.3578,1,1.55
80f65ee9b6f8d63b,2022-01-22,Said Nurmagomedov,Cody Stamann,9,17,0.7778,0.5882,a,Said Nurmagomedov,Said Nurmagomedov,1,1.5556,0.1349,1,0.5556
cddd3d4febe097f8,2022-01-22,Brandon Moreno,Deiveson Figueiredo,18,22,0.7778,0.8182,b,Deiveson Figueiredo,Deiveson Figueiredo,1,2.65,0.4408,1,1.65
cddd3d4febe097f8,2022-01-22,Deiveson Figueiredo,Brandon Moreno,23,19,0.8261,0.7368,a,Deiveson Figueiredo,Deiveson Figueiredo,1,1.5128,0.1651,1,0.5128
e786542667fdecf0,2022-01-22,Francis Ngannou,Ciryl Gane,26,14,0.8462,1.0,b,Ciryl Gane,Francis Ngannou,0,2.35,0.5745,1,-1.0
e786542667fdecf0,2022-01-22,Ciryl Gane,Francis Ngannou,15,27,0.9333,0.8519,a,Ciryl Gane,Francis Ngannou,0,1.625,0.3179,1,-1.0
0730c4e6fb247fa1,2022-02-05,Sam Alvey,Brendan Allen,42,14,0.4762,0.7143,b,Brendan Allen,Brendan Allen,1,4.0,0.4643,1,3.0
0730c4e6fb247fa1,2022-02-05,Brendan Allen,Sam Alvey,15,43,0.7333,0.4651,a,Brendan Allen,Brendan Allen,1,1.25,-0.0667,0,0.0
208c5dc52ccfd47a,2022-02-05,Julian Erosa,Steven Peterson,18,12,0.4444,0.5,b,Steven Peterson,Julian Erosa,0,3.45,0.2101,1,-1.0
